CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
France,FRA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1965,3.17005597542359
France,FRA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1965,0.9922915999170728
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1965,11.306281686424501
France,FRA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1965,54.8351834749995
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1965,0.0
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1965,0.0
France,FRA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1965,56.243649491620204
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1965,2101.17515323814
France,FRA,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,1965,47675126669.2626
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1965,13.2292212463374
France,FRA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1965,11.5151853287993
France,FRA,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,1965,50255775437.7969
France,FRA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1965,42683871864.7861
France,FRA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1965,10172099584.0
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1965,13515048018.2554
France,FRA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1965,0.655087892491535
France,FRA,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1965,-2009064153.2142
France,FRA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1965,503704576.0
France,FRA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1965,669241534.2023258
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1965,2.84
France,FRA,Fixed telephone subscriptions,IT.MLT.MAIN,1965,3065000.0
France,FRA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1965,6.2712882357528095
France,FRA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1965,16.3842503940446
France,FRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,1965,19.943620590941396
France,FRA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,1965,77.29
France,FRA,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,1965,13.3043981966123
France,FRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1965,95.8203949432888
France,FRA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1965,3.24069972936996
France,FRA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1965,15.4771371488711
France,FRA,GDP (constant LCU),NY.GDP.MKTP.KN,1965,607644037210.186
France,FRA,GDP (current LCU),NY.GDP.MKTP.CN,1965,76891144192.0
France,FRA,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1965,696247010771.461
France,FRA,GDP at market prices (current US$),NY.GDP.MKTP.CD,1965,102160571409.274
France,FRA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1965,12.653978231239199
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,4.77803517697649
France,FRA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1965,13918.322331526999
France,FRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1965,12147.1050386999
France,FRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1965,1537.09202732285
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1965,2042.2403837278305
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1965,3.5749779097931804
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1965,16.8462113655836
France,FRA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,1965,3.21554872512155
France,FRA,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1965,152302425102.194
France,FRA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1965,132939625429.274
France,FRA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1965,12953244672.0
France,FRA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1965,17210185791.8944
France,FRA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1965,702741521501.936
France,FRA,GNI (constant LCU),NY.GNP.MKTP.KN,1965,613305313418.2671
France,FRA,GNI (current LCU),NY.GNP.MKTP.CN,1965,77599760384.0
France,FRA,GNI (current US$),NY.GNP.MKTP.CD,1965,103102066504.0
France,FRA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1965,4.77554613570115
France,FRA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1965,14048.150815289098
France,FRA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1965,12260.2767519753
France,FRA,GNI per capita (current LCU),NY.GNP.PCAP.CN,1965,1551.25761570888
France,FRA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1965,3.572517447591589
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1965,2040.0
France,FRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1965,102258652329.856
France,FRA,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1965,467710000000.0
France,FRA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1965,612635292014.662
France,FRA,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1965,699446692590.984
France,FRA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1965,610274503146.408
France,FRA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1965,76387439616.0
France,FRA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1965,101491329875.072
France,FRA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,1965,12.5168984157404
France,FRA,Gross value added at factor cost (current LCU),NY.GDP.FCST.CN,1965,66843183104.0
France,FRA,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,1965,88810458635.7538
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1965,12.574133353845902
France,FRA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1965,2.25004464667444
France,FRA,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1965,53455457257.3207
France,FRA,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1965,45314337801.0077
France,FRA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1965,9668395008.0
France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1965,12845806484.0531
France,FRA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1965,34.389445464072196
France,FRA,"Industry, value added (annual % growth)",NV.IND.TOTL.KD.ZG,1965,6.546783760469482
France,FRA,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,1965,149489055811.109
France,FRA,"Industry, value added (constant LCU)",NV.IND.TOTL.KN,1965,129098539300.0
France,FRA,"Industry, value added (current LCU)",NV.IND.TOTL.CN,1965,22987000000.0
France,FRA,"Industry, value added (current US$)",NV.IND.TOTL.CD,1965,30541424238.935
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1965,2.71474019111217
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,2.7345867294227304
France,FRA,International migrant stock (% of population),SM.POP.TOTL.ZS,1965,8.890232872073993
France,FRA,"International migrant stock, total",SM.POP.TOTL,1965,4447230.0
France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1965,547566.0
France,FRA,Land under cereal production (hectares),AG.LND.CREL.HA,1965,9377274.0
France,FRA,Lending interest rate (%),FR.INR.LEND,1965,3.41
France,FRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1965,74.5
France,FRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1965,67.3
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1965,70.8121951219512
France,FRA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,1965,72.4
France,FRA,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,1965,15.3997671341693
France,FRA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1965,70.5224492468045
France,FRA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,1965,46.5749403809836
France,FRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1965,24.342048425019303
France,FRA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1965,6.2315047634773695
France,FRA,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,1965,89021856588.2689
France,FRA,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,1965,69874357700.0
France,FRA,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,1965,16271000000.0
France,FRA,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,1965,21618284847.5969
France,FRA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1965,10176100000.0
France,FRA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1965,9973900000.0
France,FRA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1965,13.768936925375199
France,FRA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1965,1.43574730045419
France,FRA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1965,1.53801421710665
France,FRA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1965,9.84469465304445
France,FRA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1965,0.7289024353562801
France,FRA,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1965,7.8224165070834895
France,FRA,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1965,22.304213998536202
France,FRA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1965,9.79957689569777
France,FRA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1965,63.9268490760886
France,FRA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1965,10384100000.0
France,FRA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1965,10251500000.0
France,FRA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1965,11.4870994488611
France,FRA,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1965,1.1032531824611
France,FRA,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1965,1.92069453250744
France,FRA,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1965,12.6391259815637
France,FRA,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1965,0.593083938935765
France,FRA,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1965,7.4554943179047
France,FRA,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1965,24.340828171487107
France,FRA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1965,14.208652392332802
France,FRA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1965,64.1720723796518
France,FRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1965,20.1253768615212
France,FRA,Mobile cellular subscriptions,IT.CEL.SETS,1965,0.0
France,FRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1965,0.0
France,FRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1965,108.67
France,FRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1965,217.58599999999998
France,FRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1965,18.5
France,FRA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1965,22.3
France,FRA,Net current transfers from abroad (constant LCU),NY.TRF.NCTR.KN,1965,5102434961.485021
France,FRA,Net current transfers from abroad (current LCU),NY.TRF.NCTR.CN,1965,-869226944.0
France,FRA,Net current transfers from abroad (current US$),NY.TRF.NCTR.CD,1965,-1154888800.47927
France,FRA,Net income from abroad (constant LCU),NY.GSR.NFCY.KN,1965,3415802930.04425
France,FRA,Net income from abroad (current LCU),NY.GSR.NFCY.CN,1965,708616192.0
France,FRA,Net income from abroad (current US$),NY.GSR.NFCY.CD,1965,941495094.7253053
France,FRA,Net taxes on products (current LCU),NY.TAX.NIND.CN,1965,10047961088.0
France,FRA,Net taxes on products (current US$),NY.TAX.NIND.CD,1965,13350112773.5206
France,FRA,Number of infant deaths,SH.DTH.IMRT,1965,16463.0
France,FRA,Number of under-five deaths,SH.DTH.MORT,1965,19736.0
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1965,4.9370600039370585
France,FRA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1965,5.08366901901096
France,FRA,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1965,7.69525007274395
France,FRA,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,1965,52.219187894036104
France,FRA,"Patent applications, nonresidents",IP.PAT.NRES,1965,30284.0
France,FRA,"Patent applications, residents",IP.PAT.RESD,1965,17509.0
France,FRA,Permanent cropland (% of land area),AG.LND.CROP.ZS,1965,3.18865670987607
France,FRA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1965,12.056105738725199
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,1965,91.35661089256821
France,FRA,Population growth (annual %),SP.POP.GROW,1965,1.15483872283151
France,FRA,Population in largest city,EN.URB.LCTY,1965,7855185.0
France,FRA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1965,23.412359735922
France,FRA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1965,10815273.0
France,FRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1965,21.620265995924306
France,FRA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1965,25.4623487121122
France,FRA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1965,62.4815455491626
France,FRA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1965,51.081738108108304
France,FRA,"Population, total",SP.POP.TOTL,1965,50023774.0
France,FRA,Real interest rate (%),FR.INR.RINR,1965,0.657435136577852
France,FRA,Rural population,SP.RUR.TOTL,1965,16472329.0
France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1965,32.929
France,FRA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1965,-2.34538656127697
France,FRA,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,1965,56.662746065026205
France,FRA,"Services, etc., value added (current LCU)",NV.SRV.TETC.CN,1965,37875183104.0
France,FRA,"Services, etc., value added (current US$)",NV.SRV.TETC.CD,1965,50322444655.9623
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,1965,549086.0
France,FRA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1965,81.95785
France,FRA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1965,66.30481999999999
France,FRA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1965,4991254804.47646
France,FRA,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,1965,11.907483626142199
France,FRA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1965,6359615198.98116
France,FRA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1965,1637379999.11562
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,1965,25.8033546001833
France,FRA,"Trademark applications, direct nonresident",IP.TMK.NRES,1965,4007.0
France,FRA,"Trademark applications, direct resident",IP.TMK.RESD,1965,36114.0
France,FRA,"Trademark applications, total",IP.TMK.TOTL,1965,40121.0
France,FRA,Urban population,SP.URB.TOTL,1965,33551445.0
France,FRA,Urban population (% of total),SP.URB.TOTL.IN.ZS,1965,67.071
France,FRA,Urban population growth (annual %),SP.URB.GROW,1965,2.91920286791498
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1966,36.5214
France,FRA,Age dependency ratio (% of working-age population),SP.POP.DPND,1966,60.1162230479764
France,FRA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1966,19.5783241190991
France,FRA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1966,40.5378989288774
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,1966,61.81172680553579
France,FRA,Agricultural land (sq. km),AG.LND.AGRI.K2,1966,338460.0
France,FRA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1966,1051173.0
France,FRA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1966,569.340302226074
France,FRA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1966,4.05154924909926
France,FRA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1966,10.1597948529756
France,FRA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1966,8.73655364297755
France,FRA,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,1966,-0.462895162072968
France,FRA,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,1966,16511279852.7624
France,FRA,"Agriculture, value added (constant LCU)",NV.AGR.TOTL.KN,1966,13411179200.0
